2021-06-28 20:04:29,047 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Leg_Assem_RL-1
2021-06-28 20:04:29,047 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Leg_Assem_FR-1
2021-06-28 20:04:29,047 INFO  ExportHelperExtension.cs: 1136 - Found 77 in Leg_Assem_FR-1
2021-06-28 20:04:29,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Leg_Assem_FR-1
2021-06-28 20:04:29,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Leg_Assem_RR-1
2021-06-28 20:04:29,048 INFO  ExportHelperExtension.cs: 1136 - Found 75 in Leg_Assem_RR-1
2021-06-28 20:04:29,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Leg_Assem_RR-1
2021-06-28 20:04:29,394 INFO  SwAddin.cs: 339 - Loading config tree
2021-06-28 20:04:29,395 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-06-28 20:04:29,397 INFO  SwAddin.cs: 344 - Showing property manager
2021-06-28 20:04:45,904 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:05:37,594 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:06:47,916 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:07:30,934 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:07:46,426 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:08:18,151 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:08:42,720 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:08:48,877 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:08:53,728 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:09:13,715 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:09:16,692 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:09:17,977 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:10:06,478 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:10:08,976 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:10:14,137 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-06-28 20:10:14,304 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-28 20:10:45,265 INFO  SwAddin.cs: 294 - Assembly export called for file Robot_Assem
2021-06-28 20:10:45,266 INFO  SwAddin.cs: 299 - Save is required
2021-06-28 20:10:45,266 INFO  SwAddin.cs: 313 - Saving assembly
2021-06-28 20:10:57,540 INFO  SwAddin.cs: 316 - Opening property manager
2021-06-28 20:10:57,540 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot_Assem
2021-06-28 20:10:57,541 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Robot_Assem
2021-06-28 20:10:57,541 INFO  ExportHelperExtension.cs: 1145 - Found 17 features of type [CoordSys] in Robot_Assem
2021-06-28 20:10:57,541 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-28 20:10:57,542 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-06-28 20:10:57,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Leg_Assem_20210621-1
2021-06-28 20:10:57,542 INFO  ExportHelperExtension.cs: 1136 - Found 149 in Leg_Assem_20210621-1
2021-06-28 20:10:57,543 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Leg_Assem_20210621-1
2021-06-28 20:10:57,543 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Leg_Assem_RL-1
2021-06-28 20:10:57,543 INFO  ExportHelperExtension.cs: 1136 - Found 75 in Leg_Assem_RL-1
2021-06-28 20:10:57,543 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Leg_Assem_RL-1
2021-06-28 20:10:57,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Leg_Assem_FR-1
2021-06-28 20:10:57,544 INFO  ExportHelperExtension.cs: 1136 - Found 77 in Leg_Assem_FR-1
2021-06-28 20:10:57,544 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Leg_Assem_FR-1
2021-06-28 20:10:57,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Leg_Assem_RR-1
2021-06-28 20:10:57,545 INFO  ExportHelperExtension.cs: 1136 - Found 75 in Leg_Assem_RR-1
2021-06-28 20:10:57,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Leg_Assem_RR-1
2021-06-28 20:10:57,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Assem
2021-06-28 20:10:57,546 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Robot_Assem
2021-06-28 20:10:57,546 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Assem
2021-06-28 20:10:57,546 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-28 20:10:57,546 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-06-28 20:10:57,547 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Leg_Assem_20210621-1
2021-06-28 20:10:57,547 INFO  ExportHelperExtension.cs: 1136 - Found 149 in Leg_Assem_20210621-1
2021-06-28 20:10:57,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Leg_Assem_20210621-1
