3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
3.496947586536407471e-01 1.922332495450973511e-02 2.136655896902084351e-02 -2.160229161381721497e-02 3.387535922229290009e-03 9.847090840339660645e-01 -1.143125584349036217e-03 -5.068047437816858292e-03 3.751251846551895142e-02 -1.200660411268472672e-02 4.528388977050781250e-01 -1.192540049552917480e+00 1.633119955658912659e-02 5.627593398094177246e-01 -1.203185677528381348e+00 -3.806040436029434204e-02 3.766666948795318604e-01 -1.031417131423950195e+00 5.332731828093528748e-02 6.029908657073974609e-01 -1.042233109474182129e+00 7.221908122301101685e-02 -9.231383353471755981e-02 4.531597718596458435e-03 -4.345667362213134766e-02 -2.828098647296428680e-02 3.447725204750895500e-03 -1.165628340095281601e-02 -9.675349108874797821e-03 2.270290255546569824e-02 1.470628008246421814e-02 6.258815526962280273e-02 -1.766807772219181061e-02
